Tournament,Date,Series,Court,Surface,Round,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,Score,Rank_Mean,Upset,Selected_Player,Opponent,match_index,youtube_search_query,youtube_video_id,youtube_video_title,youtube_channel_title,youtube_published_at,youtube_url,comment_number,comment_text,comment_likes,comment_published_at,sentiment_score,negative_score,neutral_score,positive_score,compound_score,sentiment_label
Shanghai Masters,2024-10-13,Masters 1000,Outdoor,Hard,The Final,3,Sinner J.,Djokovic N.,Sinner J.,4,4,11010,5560,1.4,3.0,7-6 6-3,4.0,False,Sinner,Djokovic N.,5,Sinner vs Djokovic Shanghai Masters 2024 highlights,fQfvkym38MM,Jannik Sinner vs Novak Djokovic For The Title 🏆  | Shanghai 2024 Final Highlights,Tennis TV,2024-10-13T10:48:27Z,https://www.youtube.com/watch?v=fQfvkym38MM,21,"Everytime I watch Sinner, his groundstrokes on both wings are compact and little to no wasted motion from round up procees. Last person that gave me that impression constantly is Roger, but his strokes are fluid vs sinner compact. Both beautiful to watch, sinner can really generate pace on that ball too, natural arm strength and whip like, he wouldve been a helluva pitcher if he chose baseball instead shhhh!",23,2024-10-18T14:34:50Z,"{'neg': 0.014, 'neu': 0.753, 'pos': 0.234, 'compound': 0.9609}",0.014,0.753,0.234,0.9609,Positive
Shanghai Masters,2024-10-13,Masters 1000,Outdoor,Hard,The Final,3,Sinner J.,Djokovic N.,Sinner J.,4,4,11010,5560,1.4,3.0,7-6 6-3,4.0,False,Sinner,Djokovic N.,5,Sinner vs Djokovic Shanghai Masters 2024 highlights,fQfvkym38MM,Jannik Sinner vs Novak Djokovic For The Title 🏆  | Shanghai 2024 Final Highlights,Tennis TV,2024-10-13T10:48:27Z,https://www.youtube.com/watch?v=fQfvkym38MM,22,Goodness gracious!!! An exclamation point on being the number one. What a performance by Sinner.,24,2024-10-14T01:05:14Z,"{'neg': 0.0, 'neu': 0.578, 'pos': 0.422, 'compound': 0.8306}",0.0,0.578,0.422,0.8306,Positive
Shanghai Masters,2024-10-13,Masters 1000,Outdoor,Hard,The Final,3,Sinner J.,Djokovic N.,Sinner J.,4,4,11010,5560,1.4,3.0,7-6 6-3,4.0,False,Sinner,Djokovic N.,5,Sinner vs Djokovic Shanghai Masters 2024 highlights,fQfvkym38MM,Jannik Sinner vs Novak Djokovic For The Title 🏆  | Shanghai 2024 Final Highlights,Tennis TV,2024-10-13T10:48:27Z,https://www.youtube.com/watch?v=fQfvkym38MM,23,Roger and Carlos were attending this match....4 legends in one place that's something spectacular....,7,2024-10-13T20:56:31Z,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
Shanghai Masters,2024-10-13,Masters 1000,Outdoor,Hard,The Final,3,Sinner J.,Djokovic N.,Sinner J.,4,4,11010,5560,1.4,3.0,7-6 6-3,4.0,False,Sinner,Djokovic N.,5,Sinner vs Djokovic Shanghai Masters 2024 highlights,fQfvkym38MM,Jannik Sinner vs Novak Djokovic For The Title 🏆  | Shanghai 2024 Final Highlights,Tennis TV,2024-10-13T10:48:27Z,https://www.youtube.com/watch?v=fQfvkym38MM,24,When Sinner is serving like that he’s a machine,10,2024-10-13T12:26:54Z,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}",0.0,0.762,0.238,0.3612,Positive
Shanghai Masters,2024-10-13,Masters 1000,Outdoor,Hard,The Final,3,Sinner J.,Djokovic N.,Sinner J.,4,4,11010,5560,1.4,3.0,7-6 6-3,4.0,False,Sinner,Djokovic N.,5,Sinner vs Djokovic Shanghai Masters 2024 highlights,fQfvkym38MM,Jannik Sinner vs Novak Djokovic For The Title 🏆  | Shanghai 2024 Final Highlights,Tennis TV,2024-10-13T10:48:27Z,https://www.youtube.com/watch?v=fQfvkym38MM,25,Sinner has an impressive technique and a beautiful play. He could be a legend if continued play at this level.,8,2024-10-13T18:21:47Z,"{'neg': 0.0, 'neu': 0.571, 'pos': 0.429, 'compound': 0.9001}",0.0,0.571,0.429,0.9001,Positive
US Open,2024-09-08,Grand Slam,Outdoor,Hard,The Final,5,Fritz T.,Sinner J.,Sinner J.,12,1,3120,9360,4.0,1.25,3-6 4-6 5-7,6.5,False,Sinner,Fritz T.,6,Fritz vs Sinner US Open 2024 highlights,Ycj5I3JKCT8,Jannik Sinner vs. Taylor Fritz Highlights | 2024 US Open Final,US Open Tennis Championships,2024-09-08T21:44:44Z,https://www.youtube.com/watch?v=Ycj5I3JKCT8,1,"Extended highlights, a condensed match and the full match will be published as soon as broadcast restrictions expire!",538,2024-09-08T21:45:53Z,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
US Open,2024-09-08,Grand Slam,Outdoor,Hard,The Final,5,Fritz T.,Sinner J.,Sinner J.,12,1,3120,9360,4.0,1.25,3-6 4-6 5-7,6.5,False,Sinner,Fritz T.,6,Fritz vs Sinner US Open 2024 highlights,Ycj5I3JKCT8,Jannik Sinner vs. Taylor Fritz Highlights | 2024 US Open Final,US Open Tennis Championships,2024-09-08T21:44:44Z,https://www.youtube.com/watch?v=Ycj5I3JKCT8,2,"Two slams for Jannik, two slams for Alcaraz. The new era is officially upon us!",1593,2024-09-08T21:46:48Z,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
US Open,2024-09-08,Grand Slam,Outdoor,Hard,The Final,5,Fritz T.,Sinner J.,Sinner J.,12,1,3120,9360,4.0,1.25,3-6 4-6 5-7,6.5,False,Sinner,Fritz T.,6,Fritz vs Sinner US Open 2024 highlights,Ycj5I3JKCT8,Jannik Sinner vs. Taylor Fritz Highlights | 2024 US Open Final,US Open Tennis Championships,2024-09-08T21:44:44Z,https://www.youtube.com/watch?v=Ycj5I3JKCT8,3,"Real tennis fans knew there was no way Sinner would lose this, Sinner has had a 92% winrate this year, which is why I threw some quid on him and Sabalenka in a Stake parlay. Haters will try to discredit his achievements with this doping nonsense, stay 🧂 salty my friends.",1034,2024-09-09T15:13:37Z,"{'neg': 0.18, 'neu': 0.768, 'pos': 0.052, 'compound': -0.7717}",0.18,0.768,0.052,-0.7717,Negative
US Open,2024-09-08,Grand Slam,Outdoor,Hard,The Final,5,Fritz T.,Sinner J.,Sinner J.,12,1,3120,9360,4.0,1.25,3-6 4-6 5-7,6.5,False,Sinner,Fritz T.,6,Fritz vs Sinner US Open 2024 highlights,Ycj5I3JKCT8,Jannik Sinner vs. Taylor Fritz Highlights | 2024 US Open Final,US Open Tennis Championships,2024-09-08T21:44:44Z,https://www.youtube.com/watch?v=Ycj5I3JKCT8,4,"Fritz never stood a chance here,Sinner was suffocating him like a snake, he knew he was winning this match since friday night",701,2024-09-08T21:58:26Z,"{'neg': 0.065, 'neu': 0.713, 'pos': 0.221, 'compound': 0.6322}",0.065,0.713,0.221,0.6322,Positive
US Open,2024-09-08,Grand Slam,Outdoor,Hard,The Final,5,Fritz T.,Sinner J.,Sinner J.,12,1,3120,9360,4.0,1.25,3-6 4-6 5-7,6.5,False,Sinner,Fritz T.,6,Fritz vs Sinner US Open 2024 highlights,Ycj5I3JKCT8,Jannik Sinner vs. Taylor Fritz Highlights | 2024 US Open Final,US Open Tennis Championships,2024-09-08T21:44:44Z,https://www.youtube.com/watch?v=Ycj5I3JKCT8,5,Sinner with a 92% win rate this year,984,2024-09-08T21:50:32Z,"{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.5859}",0.0,0.648,0.352,0.5859,Positive
US Open,2024-09-08,Grand Slam,Outdoor,Hard,The Final,5,Fritz T.,Sinner J.,Sinner J.,12,1,3120,9360,4.0,1.25,3-6 4-6 5-7,6.5,False,Sinner,Fritz T.,6,Fritz vs Sinner US Open 2024 highlights,Ycj5I3JKCT8,Jannik Sinner vs. Taylor Fritz Highlights | 2024 US Open Final,US Open Tennis Championships,2024-09-08T21:44:44Z,https://www.youtube.com/watch?v=Ycj5I3JKCT8,6,"He deservedly won the second most important trophy of his career and played a great match. What is striking is his humility, even when he wins",288,2024-09-08T22:23:56Z,"{'neg': 0.0, 'neu': 0.568, 'pos': 0.432, 'compound': 0.9432}",0.0,0.568,0.432,0.9432,Positive
US Open,2024-09-08,Grand Slam,Outdoor,Hard,The Final,5,Fritz T.,Sinner J.,Sinner J.,12,1,3120,9360,4.0,1.25,3-6 4-6 5-7,6.5,False,Sinner,Fritz T.,6,Fritz vs Sinner US Open 2024 highlights,Ycj5I3JKCT8,Jannik Sinner vs. Taylor Fritz Highlights | 2024 US Open Final,US Open Tennis Championships,2024-09-08T21:44:44Z,https://www.youtube.com/watch?v=Ycj5I3JKCT8,7,This is the best way to shut the haters up. Go Sinner!,455,2024-09-08T21:46:42Z,"{'neg': 0.181, 'neu': 0.565, 'pos': 0.254, 'compound': 0.3164}",0.181,0.565,0.254,0.3164,Positive
US Open,2024-09-08,Grand Slam,Outdoor,Hard,The Final,5,Fritz T.,Sinner J.,Sinner J.,12,1,3120,9360,4.0,1.25,3-6 4-6 5-7,6.5,False,Sinner,Fritz T.,6,Fritz vs Sinner US Open 2024 highlights,Ycj5I3JKCT8,Jannik Sinner vs. Taylor Fritz Highlights | 2024 US Open Final,US Open Tennis Championships,2024-09-08T21:44:44Z,https://www.youtube.com/watch?v=Ycj5I3JKCT8,8,Sinner 🤝 Sabalebka both winning first and last slams of season ❤,283,2024-09-08T22:06:28Z,"{'neg': 0.0, 'neu': 0.591, 'pos': 0.409, 'compound': 0.8225}",0.0,0.591,0.409,0.8225,Positive
US Open,2024-09-08,Grand Slam,Outdoor,Hard,The Final,5,Fritz T.,Sinner J.,Sinner J.,12,1,3120,9360,4.0,1.25,3-6 4-6 5-7,6.5,False,Sinner,Fritz T.,6,Fritz vs Sinner US Open 2024 highlights,Ycj5I3JKCT8,Jannik Sinner vs. Taylor Fritz Highlights | 2024 US Open Final,US Open Tennis Championships,2024-09-08T21:44:44Z,https://www.youtube.com/watch?v=Ycj5I3JKCT8,9,"The Sinner is a most humble champion. Congratulations, Jannik.",129,2024-09-08T23:37:57Z,"{'neg': 0.0, 'neu': 0.456, 'pos': 0.544, 'compound': 0.8534}",0.0,0.456,0.544,0.8534,Positive
US Open,2024-09-08,Grand Slam,Outdoor,Hard,The Final,5,Fritz T.,Sinner J.,Sinner J.,12,1,3120,9360,4.0,1.25,3-6 4-6 5-7,6.5,False,Sinner,Fritz T.,6,Fritz vs Sinner US Open 2024 highlights,Ycj5I3JKCT8,Jannik Sinner vs. Taylor Fritz Highlights | 2024 US Open Final,US Open Tennis Championships,2024-09-08T21:44:44Z,https://www.youtube.com/watch?v=Ycj5I3JKCT8,10,2 grand slams in a year is a glorious achievement. Well played young Man! 👏🏻,18,2024-09-09T03:11:39Z,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.8999}",0.0,0.556,0.444,0.8999,Positive
US Open,2024-09-08,Grand Slam,Outdoor,Hard,The Final,5,Fritz T.,Sinner J.,Sinner J.,12,1,3120,9360,4.0,1.25,3-6 4-6 5-7,6.5,False,Sinner,Fritz T.,6,Fritz vs Sinner US Open 2024 highlights,Ycj5I3JKCT8,Jannik Sinner vs. Taylor Fritz Highlights | 2024 US Open Final,US Open Tennis Championships,2024-09-08T21:44:44Z,https://www.youtube.com/watch?v=Ycj5I3JKCT8,11,I have no words. Totally speechless. Jannik Sinner completely dominated this tournament ✌️🏆🥕🎉,304,2024-09-08T21:47:44Z,"{'neg': 0.105, 'neu': 0.766, 'pos': 0.129, 'compound': 0.128}",0.105,0.766,0.129,0.128,Positive
US Open,2024-09-08,Grand Slam,Outdoor,Hard,The Final,5,Fritz T.,Sinner J.,Sinner J.,12,1,3120,9360,4.0,1.25,3-6 4-6 5-7,6.5,False,Sinner,Fritz T.,6,Fritz vs Sinner US Open 2024 highlights,Ycj5I3JKCT8,Jannik Sinner vs. Taylor Fritz Highlights | 2024 US Open Final,US Open Tennis Championships,2024-09-08T21:44:44Z,https://www.youtube.com/watch?v=Ycj5I3JKCT8,12,Forza Sinner!! Keep ignoring the haters and keep winning! You are the World #1 and now a 2x Grand Slam Champion!,381,2024-09-08T21:57:13Z,"{'neg': 0.243, 'neu': 0.429, 'pos': 0.328, 'compound': 0.6083}",0.243,0.429,0.328,0.6083,Positive
US Open,2024-09-08,Grand Slam,Outdoor,Hard,The Final,5,Fritz T.,Sinner J.,Sinner J.,12,1,3120,9360,4.0,1.25,3-6 4-6 5-7,6.5,False,Sinner,Fritz T.,6,Fritz vs Sinner US Open 2024 highlights,Ycj5I3JKCT8,Jannik Sinner vs. Taylor Fritz Highlights | 2024 US Open Final,US Open Tennis Championships,2024-09-08T21:44:44Z,https://www.youtube.com/watch?v=Ycj5I3JKCT8,13,"Thanks Kyrgios, you have awakened the lion in Sinner.",290,2024-09-08T22:37:43Z,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}",0.0,0.734,0.266,0.4404,Positive
US Open,2024-09-08,Grand Slam,Outdoor,Hard,The Final,5,Fritz T.,Sinner J.,Sinner J.,12,1,3120,9360,4.0,1.25,3-6 4-6 5-7,6.5,False,Sinner,Fritz T.,6,Fritz vs Sinner US Open 2024 highlights,Ycj5I3JKCT8,Jannik Sinner vs. Taylor Fritz Highlights | 2024 US Open Final,US Open Tennis Championships,2024-09-08T21:44:44Z,https://www.youtube.com/watch?v=Ycj5I3JKCT8,14,"Kyrgios that’s for you, when you don’t have the skills you just have jealousy left.",387,2024-09-08T21:49:25Z,"{'neg': 0.141, 'neu': 0.859, 'pos': 0.0, 'compound': -0.3182}",0.141,0.859,0.0,-0.3182,Negative
US Open,2024-09-08,Grand Slam,Outdoor,Hard,The Final,5,Fritz T.,Sinner J.,Sinner J.,12,1,3120,9360,4.0,1.25,3-6 4-6 5-7,6.5,False,Sinner,Fritz T.,6,Fritz vs Sinner US Open 2024 highlights,Ycj5I3JKCT8,Jannik Sinner vs. Taylor Fritz Highlights | 2024 US Open Final,US Open Tennis Championships,2024-09-08T21:44:44Z,https://www.youtube.com/watch?v=Ycj5I3JKCT8,15,"Grande Sinner, bellissima vittoria!",24,2024-09-08T21:57:44Z,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
US Open,2024-09-08,Grand Slam,Outdoor,Hard,The Final,5,Fritz T.,Sinner J.,Sinner J.,12,1,3120,9360,4.0,1.25,3-6 4-6 5-7,6.5,False,Sinner,Fritz T.,6,Fritz vs Sinner US Open 2024 highlights,Ycj5I3JKCT8,Jannik Sinner vs. Taylor Fritz Highlights | 2024 US Open Final,US Open Tennis Championships,2024-09-08T21:44:44Z,https://www.youtube.com/watch?v=Ycj5I3JKCT8,16,"Great, well-deserved win for young Sinner, but congrats to Fritz as well for a great tournament.",15,2024-09-08T23:44:03Z,"{'neg': 0.0, 'neu': 0.381, 'pos': 0.619, 'compound': 0.9575}",0.0,0.381,0.619,0.9575,Positive
US Open,2024-09-08,Grand Slam,Outdoor,Hard,The Final,5,Fritz T.,Sinner J.,Sinner J.,12,1,3120,9360,4.0,1.25,3-6 4-6 5-7,6.5,False,Sinner,Fritz T.,6,Fritz vs Sinner US Open 2024 highlights,Ycj5I3JKCT8,Jannik Sinner vs. Taylor Fritz Highlights | 2024 US Open Final,US Open Tennis Championships,2024-09-08T21:44:44Z,https://www.youtube.com/watch?v=Ycj5I3JKCT8,17,不愧是球王，抗壓性太好了,9,2024-09-09T00:21:05Z,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
US Open,2024-09-08,Grand Slam,Outdoor,Hard,The Final,5,Fritz T.,Sinner J.,Sinner J.,12,1,3120,9360,4.0,1.25,3-6 4-6 5-7,6.5,False,Sinner,Fritz T.,6,Fritz vs Sinner US Open 2024 highlights,Ycj5I3JKCT8,Jannik Sinner vs. Taylor Fritz Highlights | 2024 US Open Final,US Open Tennis Championships,2024-09-08T21:44:44Z,https://www.youtube.com/watch?v=Ycj5I3JKCT8,18,You dominated Jannik❤ and the haters are in tears 😂,9,2024-09-09T00:41:07Z,"{'neg': 0.269, 'neu': 0.423, 'pos': 0.308, 'compound': 0.4588}",0.269,0.423,0.308,0.4588,Positive
US Open,2024-09-08,Grand Slam,Outdoor,Hard,The Final,5,Fritz T.,Sinner J.,Sinner J.,12,1,3120,9360,4.0,1.25,3-6 4-6 5-7,6.5,False,Sinner,Fritz T.,6,Fritz vs Sinner US Open 2024 highlights,Ycj5I3JKCT8,Jannik Sinner vs. Taylor Fritz Highlights | 2024 US Open Final,US Open Tennis Championships,2024-09-08T21:44:44Z,https://www.youtube.com/watch?v=Ycj5I3JKCT8,19,Sinner is a force at this point.,8,2024-09-09T01:22:11Z,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
US Open,2024-09-08,Grand Slam,Outdoor,Hard,The Final,5,Fritz T.,Sinner J.,Sinner J.,12,1,3120,9360,4.0,1.25,3-6 4-6 5-7,6.5,False,Sinner,Fritz T.,6,Fritz vs Sinner US Open 2024 highlights,Ycj5I3JKCT8,Jannik Sinner vs. Taylor Fritz Highlights | 2024 US Open Final,US Open Tennis Championships,2024-09-08T21:44:44Z,https://www.youtube.com/watch?v=Ycj5I3JKCT8,20,Grazie Sinner per il campione che sei dentro e fuori il campo.,5,2024-09-09T07:13:17Z,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
US Open,2024-09-08,Grand Slam,Outdoor,Hard,The Final,5,Fritz T.,Sinner J.,Sinner J.,12,1,3120,9360,4.0,1.25,3-6 4-6 5-7,6.5,False,Sinner,Fritz T.,6,Fritz vs Sinner US Open 2024 highlights,Ycj5I3JKCT8,Jannik Sinner vs. Taylor Fritz Highlights | 2024 US Open Final,US Open Tennis Championships,2024-09-08T21:44:44Z,https://www.youtube.com/watch?v=Ycj5I3JKCT8,21,"Congratulations Sinner! The player with the most consistent level at the tournament by far and in the final he showed he was just one number too big for Fritz. Well deserved 🥕 
Looking forward to the rivalry with Alcaraz in the years to come 🎾✨",216,2024-09-08T21:48:56Z,"{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.8356}",0.0,0.809,0.191,0.8356,Positive
US Open,2024-09-08,Grand Slam,Outdoor,Hard,The Final,5,Fritz T.,Sinner J.,Sinner J.,12,1,3120,9360,4.0,1.25,3-6 4-6 5-7,6.5,False,Sinner,Fritz T.,6,Fritz vs Sinner US Open 2024 highlights,Ycj5I3JKCT8,Jannik Sinner vs. Taylor Fritz Highlights | 2024 US Open Final,US Open Tennis Championships,2024-09-08T21:44:44Z,https://www.youtube.com/watch?v=Ycj5I3JKCT8,22,"How many years since the big 3 haven’t won a single slam in an year??
2 for sinner,2 for Alcaraz,the new era is officially here!!",7,2024-09-09T11:45:38Z,"{'neg': 0.086, 'neu': 0.76, 'pos': 0.154, 'compound': 0.4667}",0.086,0.76,0.154,0.4667,Positive
US Open,2024-09-08,Grand Slam,Outdoor,Hard,The Final,5,Fritz T.,Sinner J.,Sinner J.,12,1,3120,9360,4.0,1.25,3-6 4-6 5-7,6.5,False,Sinner,Fritz T.,6,Fritz vs Sinner US Open 2024 highlights,Ycj5I3JKCT8,Jannik Sinner vs. Taylor Fritz Highlights | 2024 US Open Final,US Open Tennis Championships,2024-09-08T21:44:44Z,https://www.youtube.com/watch?v=Ycj5I3JKCT8,23,"Fritz has no weapons against Sinner, playing the same style when Sinner moves better and is more consistent in a baseline to baseline strikes can't bring the success.",120,2024-09-08T22:25:52Z,"{'neg': 0.154, 'neu': 0.646, 'pos': 0.2, 'compound': 0.1551}",0.154,0.646,0.2,0.1551,Positive
US Open,2024-09-08,Grand Slam,Outdoor,Hard,The Final,5,Fritz T.,Sinner J.,Sinner J.,12,1,3120,9360,4.0,1.25,3-6 4-6 5-7,6.5,False,Sinner,Fritz T.,6,Fritz vs Sinner US Open 2024 highlights,Ycj5I3JKCT8,Jannik Sinner vs. Taylor Fritz Highlights | 2024 US Open Final,US Open Tennis Championships,2024-09-08T21:44:44Z,https://www.youtube.com/watch?v=Ycj5I3JKCT8,24,"Congrats to Sinner, the well-deserved champion, and to Fritz for his run to make it here. The outcome of this match was simply the difference in level of play between the world #1 and world #7",13,2024-09-08T23:57:00Z,"{'neg': 0.0, 'neu': 0.773, 'pos': 0.227, 'compound': 0.8658}",0.0,0.773,0.227,0.8658,Positive
US Open,2024-09-08,Grand Slam,Outdoor,Hard,The Final,5,Fritz T.,Sinner J.,Sinner J.,12,1,3120,9360,4.0,1.25,3-6 4-6 5-7,6.5,False,Sinner,Fritz T.,6,Fritz vs Sinner US Open 2024 highlights,Ycj5I3JKCT8,Jannik Sinner vs. Taylor Fritz Highlights | 2024 US Open Final,US Open Tennis Championships,2024-09-08T21:44:44Z,https://www.youtube.com/watch?v=Ycj5I3JKCT8,25,Congrats Sinner on an exceptional tournament and being crowned the 2024 US Open mens champion. It was well deserved and you played an incredible match.,61,2024-09-08T22:23:00Z,"{'neg': 0.0, 'neu': 0.64, 'pos': 0.36, 'compound': 0.8957}",0.0,0.64,0.36,0.8957,Positive
Wimbledon,2025-07-11,Grand Slam,Outdoor,Grass,Semifinals,5,Fritz T.,Alcaraz C.,Alcaraz C.,5,2,4635,9300,4.75,1.17,4-6 7-5 3-6 6-7,3.5,False,Alcaraz,Fritz T.,8,Fritz vs Alcaraz Wimbledon 2025 highlights,CX301bUuIJA,VAMOS Carlos! | Taylor Fritz vs Carlos Alcaraz | Extended Highlights | Wimbledon 2025,Wimbledon,2025-07-11T16:28:08Z,https://www.youtube.com/watch?v=CX301bUuIJA,1,"Props to Fritz for making this match closer than I thought it would be. His game has improved significantly in the past year. Unfortunately for Fritz, Alcaraz and Sinner keep getting better as well and are just on another level compared to everyone else.",458,2025-07-11T17:08:06Z,"{'neg': 0.048, 'neu': 0.792, 'pos': 0.16, 'compound': 0.6908}",0.048,0.792,0.16,0.6908,Positive
Wimbledon,2025-07-11,Grand Slam,Outdoor,Grass,Semifinals,5,Fritz T.,Alcaraz C.,Alcaraz C.,5,2,4635,9300,4.75,1.17,4-6 7-5 3-6 6-7,3.5,False,Alcaraz,Fritz T.,8,Fritz vs Alcaraz Wimbledon 2025 highlights,CX301bUuIJA,VAMOS Carlos! | Taylor Fritz vs Carlos Alcaraz | Extended Highlights | Wimbledon 2025,Wimbledon,2025-07-11T16:28:08Z,https://www.youtube.com/watch?v=CX301bUuIJA,2,Carlos's cross court volley drop shots are pretty sick. I don't think the average person realizes how difficult that is to do consistently off a big ball from Fritz. Carlos makes it look like a routine shot.,144,2025-07-11T19:29:37Z,"{'neg': 0.173, 'neu': 0.702, 'pos': 0.125, 'compound': -0.296}",0.173,0.702,0.125,-0.296,Negative
Wimbledon,2025-07-11,Grand Slam,Outdoor,Grass,Semifinals,5,Fritz T.,Alcaraz C.,Alcaraz C.,5,2,4635,9300,4.75,1.17,4-6 7-5 3-6 6-7,3.5,False,Alcaraz,Fritz T.,8,Fritz vs Alcaraz Wimbledon 2025 highlights,CX301bUuIJA,VAMOS Carlos! | Taylor Fritz vs Carlos Alcaraz | Extended Highlights | Wimbledon 2025,Wimbledon,2025-07-11T16:28:08Z,https://www.youtube.com/watch?v=CX301bUuIJA,3,Alcaraz's drop shots are brilliant! Drop shots win him many points and saves him a lot of energy. That's a huge advantage in this sport.,153,2025-07-11T19:07:31Z,"{'neg': 0.115, 'neu': 0.493, 'pos': 0.392, 'compound': 0.8777}",0.115,0.493,0.392,0.8777,Positive
Wimbledon,2025-07-11,Grand Slam,Outdoor,Grass,Semifinals,5,Fritz T.,Alcaraz C.,Alcaraz C.,5,2,4635,9300,4.75,1.17,4-6 7-5 3-6 6-7,3.5,False,Alcaraz,Fritz T.,8,Fritz vs Alcaraz Wimbledon 2025 highlights,CX301bUuIJA,VAMOS Carlos! | Taylor Fritz vs Carlos Alcaraz | Extended Highlights | Wimbledon 2025,Wimbledon,2025-07-11T16:28:08Z,https://www.youtube.com/watch?v=CX301bUuIJA,4,Alcaraz won with finesse but it was a real battle. What an outstanding bout.,56,2025-07-11T18:19:05Z,"{'neg': 0.153, 'neu': 0.494, 'pos': 0.353, 'compound': 0.6652}",0.153,0.494,0.353,0.6652,Positive
Wimbledon,2025-07-11,Grand Slam,Outdoor,Grass,Semifinals,5,Fritz T.,Alcaraz C.,Alcaraz C.,5,2,4635,9300,4.75,1.17,4-6 7-5 3-6 6-7,3.5,False,Alcaraz,Fritz T.,8,Fritz vs Alcaraz Wimbledon 2025 highlights,CX301bUuIJA,VAMOS Carlos! | Taylor Fritz vs Carlos Alcaraz | Extended Highlights | Wimbledon 2025,Wimbledon,2025-07-11T16:28:08Z,https://www.youtube.com/watch?v=CX301bUuIJA,5,"Great battle from Fritz. Alcaraz exploited his only weakness: his lack of footspeed. Fritz has made improvements on his movement in the past year, but he seemed a bit flat-footed here, as if two weeks of fighting had left him gassed. Being the fighter he is, he still gave Carlos a good battle. Nice tournament for the American.",38,2025-07-11T20:11:16Z,"{'neg': 0.188, 'neu': 0.63, 'pos': 0.183, 'compound': 0.1655}",0.188,0.63,0.183,0.1655,Positive
Wimbledon,2025-07-11,Grand Slam,Outdoor,Grass,Semifinals,5,Fritz T.,Alcaraz C.,Alcaraz C.,5,2,4635,9300,4.75,1.17,4-6 7-5 3-6 6-7,3.5,False,Alcaraz,Fritz T.,8,Fritz vs Alcaraz Wimbledon 2025 highlights,CX301bUuIJA,VAMOS Carlos! | Taylor Fritz vs Carlos Alcaraz | Extended Highlights | Wimbledon 2025,Wimbledon,2025-07-11T16:28:08Z,https://www.youtube.com/watch?v=CX301bUuIJA,6,"I'm an old guy, who has enjoyed watching Wimbledon matches since, the 1970's. I don't recall seeing such consistently  tremendous drop-shots on the men's side, from any top player over the years. These shots are more difficult for any opponent to overcome (on grass) given the lower ""bounce""  - Carlos has made this grass play look easy. His overheads are great too. What's not to like?",60,2025-07-11T21:58:24Z,"{'neg': 0.089, 'neu': 0.729, 'pos': 0.182, 'compound': 0.8125}",0.089,0.729,0.182,0.8125,Positive
Wimbledon,2025-07-11,Grand Slam,Outdoor,Grass,Semifinals,5,Fritz T.,Alcaraz C.,Alcaraz C.,5,2,4635,9300,4.75,1.17,4-6 7-5 3-6 6-7,3.5,False,Alcaraz,Fritz T.,8,Fritz vs Alcaraz Wimbledon 2025 highlights,CX301bUuIJA,VAMOS Carlos! | Taylor Fritz vs Carlos Alcaraz | Extended Highlights | Wimbledon 2025,Wimbledon,2025-07-11T16:28:08Z,https://www.youtube.com/watch?v=CX301bUuIJA,7,Alcaraz is a Cheetah with a Sledgehammer and a Scalpel.,32,2025-07-11T20:25:09Z,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
